히든블루,울산,울산광역시 울주군 서생면 신암리 310-2 히든블루,0507-1333-2658,애견동반,"""힐링하기 너무좋아요 애견은 목줄하고 동반됩니다 직원분들도 친절 ...""","브런치 14,000 | 쉬림프 오일파스타 13,000 | 미트볼 토마토파스타 13,000 | 바질 크림파스타 14,000 | 모짜렐라 샐러드파스타 11,000 | 트러플 머쉬룸 피자 15,000 | 페퍼로니피자 13,000 | 고르곤졸라피자 10,000 | 로스트치킨 샐러드 11,000 | 프렌치프라이 8,000 | 아메리카노 5,000 | 카페라떼 5,500 | 바닐라라떼 6,000 | 카페모카 6,000 | 카라멜마끼야또 6,000 | 코코넛라떼 7,000 | 그린티라떼 6,000 | 초코라떼 6,000 | 유자차 6,500 | 청귤티 6,500 | 애플망고에이드 6,500 | 청포도에이드 6,500 | 라임모히또 6,500 | 오로라레몬에이드 6,500 | 딸기요거트스무디 7,000",매일 11:00~21:00 *마지막주 월요일 휴무*,http://instagram.com/hiddenblue_cafe,"울산 간절곶에 위치한 히든블루입니다.

오션뷰를 보며 브런치, 커피, 맥주 등을 즐기실 수 있습니다.

애견동반도 가능하시니 많은 방문 부탁드립니다.",https://ldb-phinf.pstatic.net/20210615_98/1623726667037rDWiQ_JPEG/kEjzulGcznIv1E80CScPsG-j.jpeg.jpg,520262,305873
카페벼리,울산,울산광역시 동구 주전동 703-2,0507-1339-0826,애견동반,"""후회 하지 않음 애견 동반가능""",,,https://www.instagram.com/cafe_byoly_official/,,https://ldb-phinf.pstatic.net/20190717_215/1563358350172rHAW0_JPEG/RhBEbgIHtTk--l6gXuSSFZXm.jpeg.jpg,313386,542899
카페 수피아,울산,울산광역시 울주군 삼남읍 가천리 1078-4 카페수피아,0507-1303-6782,애견동반,"""애견동반 가능한것도 좋은요소""","아메리카노 5,500 | 카페라떼 6,000 | 바닐라라떼 6,500 | 헤이즐넛라떼 6,500 | 달고나라떼 7,000 | 흑임자크림라떼 7,500 | 애플유자티 7,000 | 흑임자크림밀크 7,000 | 아이스초코 7,000 | 핫초코 7,000 | 수제 패션후르츠에이드 7,000 | 수제 자몽에이드 7,000 | 수제 패션후르츠티 7,000 | 수제 자몽티 7,000 | 옐로우디톡스 6,500 | 에메랄드블루 6,500 | 유자요거트스무디 7,500 | 블루베리스무디 7,500 | 상하목장 유기농우유(for kidz) 2,000 | 플레인요거트스무디 7,500 | 크로플 8,500 | 쑥피아라떼 7,000",매일 11:00~21:30,http://instagram.com/cafe_soopia,"안녕하세요 :) 카페수피아는 울산 언양에 있습니다.
카페명 '수피아' 는 순우리말로 숲의요정 이라는 뜻을 지니고 있습니다.
저희 카페는 2500평규모의 초대형 카페입니다.
또한 100대 이상 주차가 가능한 넓은 주차장을 보유하고 있어 주차걱정은 하지않으셔도 됩니다.
Forest for rest [쉼을 위한 숲] 저희 카페 슬로건입니다.
지친 일상을 달래줄 대자연속에서의 자연 힐링과 함께 맛있는 커피, 디저트 등이 준비되어있습니다.
A동과 B동 그리고 야외로 이루어져있고, 케어키즈존과 노키즈존 나누어져있어서 편히 쉬고 가시기에 불편함이 없도록 노력했습니다.
야외에 넓은 잔디밭 또한 갖추어져 있어서 아이들이 뛰어놀기 좋게 안전하고 이쁘게 가꾸어져있습니다.
손님들이 오셔서 가실때까지 최선을 다하겠습니다.
감사합니다. Cafe_soopia 언양카페",https://ldb-phinf.pstatic.net/20200727_117/1595836440805wKs2q_JPEG/feJUjqI930y_7QcplX6VV4be.jpeg.jpg,328892,569545
시선310 간절곶점,울산,울산광역시 울주군 서생면 신암리 310 5동 1층,0507-1406-4466,애견동반,"""브런치는 별로임.애견과 동반하기 좋아요""","아메리칸브런치 14,000 | 시선가든 10,000 | 아메리카노 5,500 | 모짜렐라샐러드 12,000 | 해물라면 10,000 | 감바스 14,000 | 시선라이즈(칵테일) 10,000 | 아이리쉬크림 11,000 | 모스코뮬 11,000 | 모히또 10,000 | 뱅쇼 9,000 | 자몽티 6,500 | 레몬티 6,500 | 라벤더플라워 8,000 | 세이지 8,000 | 엘더플라워 8,000 | 자몽에이드 7,000 | 레몬에이드 7,000 | 애플망고에이드 7,000 | 블루레몬에이드 7,000",월요일 11:00~21:00 연중무휴입니다 | 화요일 11:00~21:00 | 수요일 11:00~21:00 | 목요일 11:00~21:00 | 금요일 11:00~21:00 | 토요일 11:00~21:00 | 일요일 11:00~21:00,http://instagram.com/seesun.310,"바다와 태양이 눈부신 @seesun.310 입니다
카페 데크와 바다로 내려가는 길이 연결되어 있으며 바다에서 체험도 가능한cafe 다양한 즐거움이 가득한 곳이랍니다.간절곶의 아름다움을 다담은 카페입니다.",https://ldb-phinf.pstatic.net/20220313_151/1647140194356mkYBo_JPEG/6.jpg,520266,305925
카페은린,울산,울산광역시 북구 어물동 41-4,,애견동반,"""애견동반 가능한 카페네요""","ICE아메리카노 5,500 | 카페라떼 6,000 | 바닐라라떼 6,500 | 연유라떼 6,500 | 커피넛라떼 6,500 | 자몽에이드 6,500 | 청포도에이드 6,500 | 라임에이드 6,500 | 초코라떼 6,000 | 딸기라떼 6,000",평일 11:00~21:00 | 주말 11:00~22:00,http://instagram.com/eunrin_coffee,"우리 은린커피는 모든 커피를 스페셜티로 제공하고 있으며, 한옥의 정취를 느낄 수 있습니다.",https://ldb-phinf.pstatic.net/20190417_105/1555506743759VRgNX_JPEG/YIhmaxgW0I7-3wbd3khB8dKJ.jpg,531731,332174
25디셈브리스,부산,부산광역시 금정구 장전동 293-160 2층 25디셈브리스,0507-1435-1227,애견동반,"""숲속에있는 애견동반카페.힐링이 되는곳""","에스프레소 3,300 | 아메리카노 3,800 | 오가닉 꽃차 4,500 | 그린티라떼 4,800 | 요거트스무디 5,800 | 브라운슈가버블티 5,300 | 그린티버블티 5,800 | 초코버블티 5,800 | 수박쥬스 5,300 | 연유라떼 5,300 | 딸기라떼 5,500 | 블루레몬에이드 5,600 | 망고스무디 5,800 | 얼그레이밀크티 5,300 | 생크림 블루베리와플 4,500 | 생크림 초코누텔라와플 4,500 | 눈꽃 팥빙수(대) 9,500 | 애플망고치즈빙수(대) 11,900 | 녹차 실타래 빙수 11,900 | 딸기 빙수 11,900 | 크로폴 3,800",매일 12:00~22:00,https://decembris.modoo.at,"방랑자에게 사막 속 물 한모금은 엄청난 힘이 될 것입니다.

같은 물이지만 그 가치가 다르기 때문입니다.

커피는 누구에게나 대중화된 음료입니다.

하지만 같지만 같지않은, 우리의 문화와 맛을 존중하며

25디셈브리스만의 이야기를 만들어가겠습니다.",https://ldb-phinf.pstatic.net/20180322_278/1521709270524qyerj_JPEG/E6ZAwLl33ERs-ntCbdQ3C_hO.jpeg.jpg,501815,303453
그랑시 앤 오감쌀롱,부산,부산광역시 수영구 광안동 204-14 3층,0507-1420-6061,애견동반,"""일단 대형견도 동반이 되는 곳이라 제일 좋고요.""","그릴 화이타 27,000",토요일 11:00~20:00 카페 그랑시 운영시간 | 금요일 11:00~20:00 카페 그랑시 운영시간 | 목요일 11:00~20:00 카페 그랑시 운영시간 | 수요일 11:00~20:00 카페 그랑시 운영시간 | 월요일 11:00~20:00 카페 그랑시 운영시간 | 일요일 11:00~20:00 카페 그랑시 운영시간 | 매일 17:00~04:00 퓨전술집 오감쌀롱 운영시간,http://instagram.com/an2dy.hwan,"해변가 광안대교뷰의 카페 & 야간엔 퓨전술집

광안리에 위치한 야외 테라스 및 루프탑 그리고 엔틱한 홀 을 보유한 게스트로 그릴메뉴 위주의 퓨전술집입니다.
연인과의 데이트, 친구들과 술자리, 조용하고 아늑한 분위기, 오감을 만족시켜줄 다양한 소주,맥주, 그리고 맛있는 안주까지!!
(흡연공간 보유/단체가능/애견동반 소형견만 가능(단, 야외좌석만)/루프탑/남여화장실구분 등)

주차장 언양불고기 부산집주차장 무인 아이파킹 (본가부산집안됨)",https://ldb-phinf.pstatic.net/20170925_78/1506304029277WFpHx_JPEG/LLeOhD9jpX_tVwJWpzjaajl4.jpg,501740,283866
브라운피크닉,부산,부산광역시 기장군 철마면 장전리 159-4 브라운피크닉,0507-1315-2192,애견동반,"""강아지를 키우고 있다면 동반방문해서 꽤 만족도 높을수 있다.""","브라운마운틴 라떼 7,000 | 에스프레소 4,000 | 아메리카노 4,500 | 카페라떼 5,000 | 수제 바닐라빈라떼 6,000 | 아인슈페너 6,800 | 리얼 초코라떼 6,000 | 피넛슈페너 6,800 | 수제 자몽에이드 6,500 | 수제 히비스커스 레몬에이드 7,000 | 수제 자몽차 6,000 | 수제 히비스커스 레몬차 6,500 | 페퍼민트 6,000 | 수제 레몬생강차 6,500 | 수제 모과차 7,000 | 수제 대추차 7,500 | 딸기 스무디 7,000 | 블루베리 스무디 7,000 | 망고 스무디 7,000 | 아포가토 6,800 | 옛날 팥빙수(시즌메뉴) 9,500 | 호두파이 3,500 | 애플파이 5,500 | 계란마요빵 5,500 | 크로플 9,800",매일 10:30~20:00 매주 수요일 휴무 | 수요일 휴무,http://www.instagram.com/brown_picnic,"*공지
6월 1일 수요일 정상 영업합니다.

* 영업시간 변경 안내(6월 ~ 10월)
6월 ~ 10월까지
오전 10:30 오픈
오후 9:00 마감으로 시간 변경되었습니다.
꼭 숙지하여 주시길 바랍니다.
감사합니다.

- 카페, 브라운피크닉 -

계절에 따라 달라지는 카페 분위기.
맛, 분위기, 음악 3박자를 고루 갖춘 최고의 숲속 힐링카페!

* 애완동물 동반은 야외에서만 가능합니다. (목줄 착용)",https://ldb-phinf.pstatic.net/20200924_130/16008810215303pdab_JPEG/SZulWUEAjUwC4Svxa2D98aah.jpeg.jpg,305715,547657
AVE 1465,부산,부산광역시 동래구 온천동 174-12,,애견동반,"""애견동반 가능한 카페이며, 야외 테라스 좌석이 있습니다.""","다크 롱블랙 4,500 | 더치커피 5,000 | 아인슈페너(비엔나커피) 6,500 | 카푸치노 5,500 | 스탠다드 라떼 5,500 | 바닐라 라떼 6,000 | 커피 쇼콜라떼 6,500 | 그린코히 6,500 | 블루베리 루이보스 티 6,500 | 그린라떼 6,000 | 딸기라떼 6,500 | 쇼콜라 6,500 | 패셔니 소다 6,500 | 자몽소다 6,500 | 브라우니 5,000 | 카모마일 메들리 6,500 | 레몬소다 6,500 | 진저레몬티 6,500",매일 12:00~22:00 L.O. 21:30,http://instagram.com/ave.1465,그동안 에비뉴를 사랑해 주셔서 감사합니다^^,https://ldb-phinf.pstatic.net/20220616_56/1655339069171Sw65D_JPEG/KakaoTalk_Photo_2022-06-16-09-23-51.jpeg,498788,291402
엘룬,부산,부산광역시 강서구 명지동 3237-10 오션스퀘어 6층,,애견동반,"""너무맛있어욯ㅎㅎ분위기도 좋고 애견동반하기도 좋음""","아메리카노 5,000 | 카페라떼 5,500 | 바닐라라떼 5,500 | 카라멜마끼아또 5,500 | 죠리퐁라떼 6,000",매일 11:00~01:00,,,https://ldb-phinf.pstatic.net/20171024_192/1508839982681NxDHl_JPEG/uzgLzFEWV6SdMSl1jKb6Hbx-.JPG.jpg,304805,557929
카페호나,제주,제주특별자치도 제주시 애월읍 유수암리 2415-7,0507-1333-9004,애견동반,"""제주애견동반카페인데 정원도 잘되어있고 조용하고 분위기 좋아요.""","아메리카노 4,500 | 에스프레소 4,000 | 카페라떼 5,000 | 카푸치노 5,000 | 카페모카 5,500 | 카라멜마키아또 5,500 | 바닐라라떼 5,500 | 헤이즐넛라떼 5,500 | 허니라떼 5,500 | 스피니쉬라떼 5,500 | 초코라떼 5,500 | 녹차라떼 5,500 | 홍차라떼 5,500 | 고구마라떼 5,500 | 아이스티 4,500 | 에이드 변동가격(업주문의) | 요거트스무디 변동가격(업주문의) | 쥬스 변동가격(업주문의) | 티 4,000 | 밀크티 6,000 | 호나 스페셜티 7,000 | 샌드위치 8,000 | 호나 브런치 15,000 | 호나 피자 17,000 | 세트 메뉴 14,000 | 맥주 변동가격(업주문의) | 먹태구이 12,000",매일 10:00~19:00 매주 화요일 휴무,https://cafehona.modoo.at/,,https://ldb-phinf.pstatic.net/20180504_250/1525413267002MEsgK_JPEG/7gpudKzrLbf0z5qyYIvvWgRs.jpg,308234,533074
카페비비,제주,제주특별자치도 제주시 삼양일동 1577-14,0507-1390-8363,애견동반,"""친절한 사장님들과 착한 시바이누들 ㅎㅎ 반려견동반해서 사진찍기도 ...""","수제쿠키 1,000 | 아메리카노 5,000 | 카페라떼 5,500 | B.B크림라떼 6,000 | 시나몬 굴뚝빵 5,000",매일 11:00~20:00 일요일 휴무,https://instagram.com/cafe_b.b?utm_medium=copy_link,"천연발효종으로 만든 굴뚝빵
커피와 함께면 더욱더 행복한
플레인 . 오리지널 . 시나몬 . 누텔라 . 허니아몬드
맛있는 굴뚝이들로 준비했습니다. ^^

제주 삼양해수욕장에서 도보 10분거리에 있는
따스한 감성의 카페 .
YES , 키즈
YES , 애견

편안하고 힐링을 느끼고 싶으실 때,
언제든 오셔서 편히 쉬다 가세요 . ^^",https://ldb-phinf.pstatic.net/20210924_66/1632452789312WCXN4_JPEG/4yFBt0t0Sd_Bgq4RSS6V0mcX.jpg,310818,552189
몽그레 제주공항점,제주,제주특별자치도 제주시 이호일동 634-3,0507-1469-7679,애견동반,"""애견동반인데다 조용해서 너무 좋았습니다~""","제주보리샌드 9,800 | 그릭요거트 6,800",매일 10:00~20:00 휴무 인스타공지,https://www.instagram.com/mongle____,작지만 마음을 담았습니다. 가장 제주스럽게,https://ldb-phinf.pstatic.net/20220225_251/1645779776981puFm5_JPEG/C89FA3F1-568D-4634-9148-0B8B4E28DEED.jpeg,257172,101512
미스틱3도,제주,제주특별자치도 제주시 노형동 291-10 1층,0507-1312-2905,애견동반,"""카페인데 엄청난 정원이있습니다.애견동반도 가능합니다""","녹차 새순 한라봉 아이스티 7,000 | 한라봉 에이드 7,000 | 마농크림 흑돼지잠봉 샌드위치 8,500 | 쇼트케이크 9,000~12,000 | 에그타르트 3,300 | 수제 그래놀라 요거트 6,800 | 제주 구좌당근 케이크 6,500 | 차차크림라떼 6,500 | 롱블랙 4,800",매일 09:00~20:00 마지막 주문 19:30,http://www.instagram.com/mystic3_cafe,"미스틱3도는 한라산을 아우르고 있는 정원뷰를 가진 제주 최대 가든뷰카페입니다.

공원과 카페 내,외부 인테리어는 세계명인, 대한명인의 세상에 단 하나 뿐인 작품들로 이루어져 있습니다.

또한 정원 곳곳에 있는 동물친구들과의 교감을 위해 당근주기 체험도 준비되어 있습니다.

입장료는 받지 않고 있으며, 카페 음료를 주문후에 입장하시면 됩니다.

제주 제철 식재료들을 이용해 더욱 신선하고 특별한 고 퀄리티 베이커리들과 음료들을 미스틱3도에서 만나보세요.",https://ldb-phinf.pstatic.net/20210721_30/16268080726592FycD_JPEG/uxpQYsTZx_68uLO7C1bn6BEM.jpg,259589,95916
카페유주,제주,제주특별자치도 제주시 한림읍 옹포리 318-1,0507-1319-1393,애견동반,"""베이커리가 참 맛있었으며, 애견 동반카페로 알려져있습니다.""","아메리카노 5,500 | 오키나와흑당라떼 6,500 | 사과홍차 7,500 | 스다치소다 7,000 | 백향과소다 7,000 | 까눌레 변동가격(업주문의) | 휘낭시에 변동가격(업주문의) | 다쿠아즈 변동가격(업주문의) | 카페라떼 6,000 | 바닐라라떼 6,500","금요일 11:00~18:00 | 목요일 11:00~18:00 | 월요일 11:00~18:00 | 일요일 11:00~18:00 | 토요일 11:00~18:00 | 화요일 11:00~18:00 | 수요일 휴무 10, 11월은 정기휴무일 월요일 대신 수요일에 쉬어갑니다",http://instagram.com/cafe_yuzu,"12세 이상 입장 가능,
 내부 이용 시 1인 1음료, 
외부음식 취식 및 촬영 금지,
감사합니다 :-)",https://ldb-phinf.pstatic.net/20190317_123/1552769975110J1rIg_JPEG/WFYU4lG15HDdxkI6fr88rrSx.jpeg.jpg,238087,91324
애월더선셋,제주,제주특별자치도 제주시 애월읍 곽지리 1381,0507-1403-5943,애견동반,"""뷰가 아름답습니다 애견동반가능""","아메리카노 6,500 | 브런치 변동가격(업주문의) | 과일에이드 변동가격(업주문의) | 생과일쥬스 변동가격(업주문의) | 수입맥주 변동가격(업주문의) | 치즈오믈렛 변동가격(업주문의) | 계절샐러드 변동가격(업주문의) | 생과일프렌치토스트 변동가격(업주문의)",매일 10:00~20:00 Last order : 19:30 | 매일 10:00~19:00 동절기,http://www.instagram.com/aewol_the_sunset,"바다가 바로 앞에 전망이 보이는 브런치 카페입니다
애월해안 한담산책로 위에 위치해있습니다.",https://ldb-phinf.pstatic.net/20190816_152/1565930626518ULVTQ_JPEG/zl0Ye0yvo5_bP4QodUGi-Iqt.jpg,242982,96866
어음분교1963,제주,제주특별자치도 제주시 애월읍 어음리 2922 어음분교1963,0507-1306-2919,애견동반,"""아이들과 동반하면 사진찍기도 좋고 운동장과 놀이터에서 같이 놀기 ...""","딸기라떼 5,000 | 감귤요거트 스무디 5,000 | 한라봉주스 6,000 | 한라봉에이드 5,000 | 청귤에이드 5,000 | 개역(미숫가루) 5,000 | 어묵우동 6,000 | 햄/새우볶음밥 7,000 | 오메기떡 3,000",일요일 10:00~18:00 | 월요일 10:00~18:00 | 토요일 10:00~18:00 | 금요일 10:00~18:00 | 목요일 10:00~18:00 | 수요일 10:00~18:00 | 화요일 10:00~18:00,,"[숙소 정보]
- 주소 : 제주시 애월읍 어림비로 376
- 체크인/체크아웃 시간 : 16시/11시
- 객실 유형 : 독채 2동(라벤더, 로즈마리)
- 운동장에 있는 놀이시설이용가능(트램폴린은 자체 규정에 따른 시간만 이용가능)
[주변 관광지]
- 곽지해수욕장 차량 15분 (7km)
- 협재해수욕장 차량 22분 (13km)
- 오설록 티뮤지엄 차량 30분 (17km)
- 아르떼뮤지엄 (400m)
- 새별오름 (6km)
- 화조원 (6km)
- 애월하나로마트 (차로 10분)
- 한림하나로마트 (차로 15분)",https://ldb-phinf.pstatic.net/20211027_198/1635313148707aX7Fc_JPEG/H2YRqZ9N5eBid_V2vVl2_qw3.jpg,245636,90955
카페모알보알 제주점,제주,제주특별자치도 제주시 구좌읍 김녕리 6159 카페 모알보알,,애견동반,"""내부 인테리어 독특함 C. 애견 동반 가능함 2. 단점.""","패션후르츠 8,000 | 아메리카노 6,000 | 카페 라떼 7,000 | 바닐라 라떼 8,000 | 흑당 라떼(Only Iced) 8,000 | 조천 리얼 말차 8,000 | 로얄 밀크티 7,500 | 피스타치오 7,500 | 리얼 초코 7,500 | 한라봉 에이드 8,000 | 자두 에이드 8,000 | 디저트 에그타르트 3,000 | 한라봉 블랜딩 티 8,000 | 자두 블랜딩 티 8,000 | 샷추가 500 | 스트로베리 민트 차 7,000 | 루이보스 슈가플럼 7,000",매일 10:00~18:30,http://instagram.com/moalboal.jeju,"카페 모알보알
 노키즈존입니다. 중학교 1학년부터 출입가능합니다.
모알보알은 거북이 알이라는 필리핀 말로 세부섬의 한 지역명이기도 합니다.
외국인들이 한달이상 휴양하는 지역이고 한국분들에겐 다이빙과 고래상어 정어리떼 거북이 포인트등으로 알려져 있습니다.
보헤미안/모로칸/사이킥델릭 분위기에서 마당에 깔려진 카펫, 푸프, 빈백등을 이용해 한가로이 쉬어갈 수 있는 곳을 만들고 싶습니다.",https://ldb-phinf.pstatic.net/20200816_251/1597573591031XkJ0s_JPEG/-dFY-7akyXMdCRyU5zgLpvwC.jpeg.jpg,282083,107779
플레이스엉물,제주,제주특별자치도 제주시 구좌읍 종달리 756 카페엉물,,애견동반,"""애견 동반까지 가능하고 분위기도 너무 좋아요""","아메리카노 5,000 | 당근주스 6,500 | 당근케익 6,500 | 브런치 변동가격(업주문의)",토요일 10:00~20:00 Last order 7시30분 | 금요일 10:00~20:00 Last order 7시30분 | 수요일 10:00~20:00 Last order 7시30분 | 화요일 10:00~20:00 Last order 7시30분 | 월요일 10:00~20:00 Last order 7시30분 | 일요일 10:00~20:00 Last order 7시30분 | 목요일 휴무  매주 목요일 휴무,https://www.instagram.com/place_ungmul/,"플레이스엉물에서는 제주도에서 생산되는 식재료로 브런치를 직접 만들어 제공합니다.
모든 디저트는 매장에서 직접 구워요.
오픈 유/무 는 인스타그램 확인해주세요 :)
브런치는 예약 없이 오전 10시부터 오후 3시까지만 가능합니다.
크키와 견종 상관 없이 반려동물 동반 가능합니다. 하네스, 리드줄은 필수입니다. 펫티켓을 지켜주세요 :)",https://ldb-phinf.pstatic.net/20180202_236/1517534192249oOrSI_JPEG/mIcTXKSTqVLln0gH_ld8bpsq.jpg,298038,99839
FLAT172,제주,제주특별자치도 제주시 도평동 740-1,0507-1351-2490,애견동반,"""음료 굉장히 저렴하고 맛있는데 강아지 동반 가능이라 더좋음 같이 ...""","아메리카노 3,500 | 카페라떼 4,000 | 바닐라빈라떼 4,500 | 토피넛라떼 4,500 | 카페모카 4,500 | 녹차라떼 4,500",일요일 휴무 | 토요일 11:00~19:00 | 금요일 11:00~19:00 | 목요일 11:00~19:00 | 수요일 11:00~19:00 | 화요일 11:00~19:00 | 월요일 11:00~19:00 | 평일 11:00~19:00,,잔디정원이 있는 카페,https://ldb-phinf.pstatic.net/20210426_44/1619428399913B8RVX_JPEG/ERtRc4PvVt-kXExsyRzP-BGR.jpg,255974,99429
N109,제주,제주특별자치도 제주시 구좌읍 김녕리 109-1 (김녕로 307),,애견동반,"""너무 예쁜 애견동반 카페입니다!!:-))""","아인슈패너 6,500 | 코코넛라떼 6,500 | 바닐라라떼 5,500 | 수제 바닐라케이크 5,500 | 콜드브루 6,000 | 브루잉 7,000 | 스윗폴 7,000",토요일 11:00~20:00 월요일 휴무 | 금요일 11:00~20:00 월요일 휴무 | 목요일 11:00~20:00 월요일 휴무 | 수요일 11:00~20:00 월요일 휴무 | 화요일 11:00~20:00 월요일 휴무 | 일요일 11:00~20:00 월요일 휴무,https://blog.naver.com/yss33333,,https://ldb-phinf.pstatic.net/20180822_147/1534921453423S8NMb_JPEG/NdKoZgro5n-B85_FZHVVrwcG.jpg,285921,106871
요우르,제주,제주특별자치도 제주시 조천읍 신흥리 20-4 1층 요우르,,애견동반,"""강아지 동반가능해요(케이지 or유모차)""","요우르요거트 300ml 4,000 | 대용량 요우르요거트 500ml 5,500 | 그릭요거트 120g 5,000 | 대용량 그릭요거트 500g 15,000 | 흑임자그릭요거트 4,500 | 로투스맛 그릭요거트 4,500 | 블루베리 그릭요거트 4,500 | 딸기그릭요거트 4,500 | 허니요거트 6,000 | 과일요거트 7,000 | 복숭아요거트 6,000 | 복숭아 그릭요거트 8,000 | 그릭후르츠산도 9,000 | 그릭후르츠산도set 11,500 | 그릭크로플(1인) 8,000 | 그릭크로플(2인) 15,000 | 크로플 추가(꿀포함) 4,300 | 수제요거트아이스크림(망고/딸기/블베) 5,900 | 수제요거트스무디 6,900 | 리얼수박스무디 6,900 | 바나나밀크스무디 6,000 | 망고밀크스무디 6,900 | 딸기스무디 6,500 | 아메리카노(ICE/HOT) 3,500 | 카페라떼(ICE/HOT) 4,000 | 허니카노(ICE/HOT) 4,500 | 허니라떼(ICE/HOT) 5,000 | 딸기라떼(only ice) 6,000 | 유기농보리 오르조커피(ICE/HOT) 4,000 | 유기농보리 오르조라떼(ICE/HOT) 5,000 | 새싹보리차(ICE/HOT) 4,000 | 복숭아 아이스티 4,000 | 레몬에이드 4,500 | 체리에이드 4,500",매일 10:00~20:00,https://www.instagram.com/yoor_in_jeju,"안녕하세요 수제 요거트 카페 요우르 입니다!
요우르의 요거트는 깨끗하고 신선한 우유를 장시간 농축시키고 수제 방식으로 유청을 제거하여 정성껏 만든 수제요거트 입니다. 화학첨가물을 절대 첨가하지 않아 남녀노소 모두 건강하게 즐길 수 있는 디저트입니다.",https://ldb-phinf.pstatic.net/20211115_54/1636951816905cAtTQ_JPEG/KakaoTalk_Photo_2021-04-02-13-53-02.jpg,275212,106721
이너프,제주,제주특별자치도 제주시 애월읍 고성리 418-4,0507-1495-0012,애견동반,"""잘 정돈되어있는 정원 애견동반이 가능하다.""","Cube Pound Box 11,000 | Ice cream Latte 6,500 | Americano 5,000 | Cafe Latte 5,500 | Vanilla Latte 6,000 | Chocolat Latte 6,500 | Black Sesame Latte 6,500 | Lemonade 6,500 | Apple Plum ade 6,500 | Milk Ice Cream 4,000 | Vienna Latte  6,500",매일 10:30~18:00 라스트 오더 17:30,http://instagram.com/enough.jeju,"It is good enough for today. 
본관, 별관, 야외 모든 곳에서 커피와 여유를 즐길 수 있는 동화속 카페 이너프입니다.",https://ldb-phinf.pstatic.net/20181227_66/15459189027908ugvP_JPEG/pnEcNUTA6QaHRxaOfp2eVTKR.jpeg.jpg,313137,552372
봄날,제주,제주특별자치도 제주시 애월읍 애월리 2540,0507-1494-4999,애견동반,"""뷰맛집.커피 맛집.말이 필요없곳.이동장에 넣으면 애견 동반도 가능해요.""","아메리카노 5,500 | 콜드브루 6,000 | 콜드브루라떼 6,500 | 바닐라라떼 6,500 | 카페라떼 6,000 | 아인슈페너 7,000 | 카푸치노 6,000 | 카페모카 7,000 | 녹차 5,500 | 한라봉차 6,500 | 카라멜마키아토 7,000 | 제주감귤밀크티 6,500 | 복숭아아이스티 5,500 | 핫/아이스초코 7,000 | 녹차라떼 7,000 | 천혜향쥬스 7,500 | 우유 아이스크핌 6,000 | 복숭아 아이스티 5,500 | 핫 아이스초코 7,000 | 고구마라떼 7,000 | 헤이즐넛라떼 6,500 | 과일주스 7,500 | 에이드 7,000 | 레몬차(제주) 6,500 | 초코 아이스크림 6,000 | 모히또 8,000 | 더블스 초이스 쇼콜라 6,500 | 당근 케이크 6,500 | 꿀밤 케이크 6,500 | 티라미수 6,500 | 우유 생크림 롤케이크 6,000",매일 09:00~21:30,https://blog.naver.com/jejubomnal,"애월 한담해변에서 가장 먼저 생긴
한담해변1호카페
봄날카페
자세한 내용은 블로그 및 홈페이지를 방문해주세요.",https://ldb-phinf.pstatic.net/20170714_25/1500005488422zRPfP_JPEG/186664534146680_0.jpeg,309503,553072
레몬일레븐,제주,제주특별자치도 서귀포시 표선면 토산리 468-1 레몬일레븐,0507-1367-3428,애견동반,"""애견동반가능카페라 편하게 아가랑 다녀왔어요^^""","레몬9_레몬청귤에이드 8,000 | 레몬5_레몬에이드 7,000 | 레몬7_레몬히비스커스에이드 8,000 | 레몬6_레몬댕유자에이드 8,000 | 레몬딜버터크로플 10,000 | 레몬8_레몬일레븐요거트 7,000 | 브라운치즈크로플 10,000 | 레몬1_수제레몬티 7,000 | 레몬2_레몬댕유자티 8,000 | 레몬3_레몬히비스커스 8,000 | 레몬4_레몬블랙티 8,000",,https://blog.naver.com/gisele_ahreum,"안녕하세요. 레몬일레븐입니다.
표선 및 남원지역, 올레길4코스에 위치하고있습니다.
레몬일레븐은 서귀포에서 자란 레몬으로 직접담은 레몬수제청을 베이스로 음료 및 커피를 판매하고 있습니다. 각종 허브차와 제주에서만 맛볼수있는 특색있는 과일들과 제주레몬을 블랜딩해보았습니다. 발걸음 해주시는 모든분들께 맛있는 음료와 디저트로 보답하겠습니다. 감사합니다 :)

레몬1_ 레몬수제청티(H/I)
레몬2_ 레몬댕유자티(H/I)
레몬3_ 레몬히비스커스(H/I)
레몬4_ 레몬블랙티(H/I)

레몬5_레몬에이드
레몬6_레몬댕유자에이드
레몬7_레몬히비스커스에이드
레몬8_레몬일레븐요거트

(레몬 9,10,11 은 계절별로 상이함)

-브라운치즈크로플
-레몬딜버터크로플

COFFEE
아메리카노(H/I)
카페라떼(H/I)
바닐라라떼(H/I)",https://ldb-phinf.pstatic.net/20220715_23/1657891662860VpwQf_JPEG/20220630_123452_HDR.jpg,286243,79778
